facility_id,facility_name,facility_other_names,sub_site_name,sub_site_other_names,facility_type,primary_commodity,commodities_products,facility_equipment,production_start,production_end,activity_status,activity_status_year,surface_area_sq_km,concession_area_sq_km,country
COM01371.00,Wildcat Hills/Cottage Grove,Sugar Camp Coal,,,Mine,Coal,Thermal coal,"Underground, Surface",,2019.0,,,,,United States of America
COM01372.00,Wilkie Creek,,,,Mine,Coal,Thermal coal,Surface,,2010.0,,,,,Australia
COM01373.00,Wilpinjong,,,,Mine,Coal,Thermal coal,Surface,2006.0,,,,,,Australia
COM01374.00,Wiluna,,,,Mine,Gold,Gold,"Open pit, Underground",2016.0,,,,,,Australia
COM01375.00,Windalco,,,,"Mine, Refinery",Aluminium,"Bauxite, Alumina, Alumina hydrate",Open pit,,,,,,,Jamaica
COM01376.00,Windsor,,,,Mine,Coal,Coal,Underground,,2002.0,,,,,United States of America
COM01377.00,Wodgina,,,,Mine,Other (poly)-metallic,Lithium,,,,,,,,Australia
COM01378.00,Worsley,Boddington Bauxite mine,,,"Mine, Refinery",Other mine,"Alumina, Bauxite",,,,,,,,Australia
COM01379.00,Wulagen,"Xinjiang Zijin Zinc Industry, Wuqia Jinwang, Wuqia County Jinwang Mining Development Company Limited",,,Mine,Zinc,"Zinc, Lead",Open Pit,,,,,,,China
COM01380.00,Xiaoguan,,,,Mine,Aluminium,Bauxite,"Open pit, Underground",,,active,2019.0,,,China
COM01381.00,Xiaoyi,,,,Mine,Aluminium,Bauxite,Open pit,,,active,2019.0,,,China
COM01382.00,Xinghua Technology,,,,Refinery,Processing,Alumina,,,,,,,,China
COM01383.00,Xinji Mining Area,,,,Mine,Coal,Coal,,,,,,,,China
COM01384.00,Xinjiang Jinbao,"Xinjiang Jinbao Mining Company Limited, Xinjiang Jinbao Mengku Iron Mine, Xinjiang Mengku Iron Mine",,,Mine,Iron,Iron ore,,2004.0,,,,,,China
COM01385.00,Xuchang,Yuzhong,,,Mine,Aluminium,Bauxite,"Open pit, Underground",,,active,2019.0,,,China
COM01386.00,Yabulu,,,,Refinery,Processing,"Nickel, Cobalt",,,,,,,,Australia
COM01387.00,Yakovlevskiy,"Yakovlevsky GOK, Yakovlev",,,Mine,Iron,Iron,,1997.0,,,,,,Russian Federation
COM01388.00,Yanacocha,,,,Mine,Gold,"Gold, Silver","Open pit, Underground",1993.0,,,,,1218.1169,Peru
COM01389.00,Yancoal International,,,,Mine,Coal,Thermal coal,Open pit,,,,,,,Australia
COM01390.00,Yandi,Yandi Joint venture,,,Mine,Iron,Iron,Open pit,1992.0,,,,,,Australia
COM01391.00,Yangcun,,,,Mine,Coal,Thermal coal,Underground,1988.0,,,,,,China
COM01392.00,Yangquan,,,,Mine,Aluminium,Bauxite,Open pit,,,active,2019.0,,,China
COM01393.00,Yankuang metallurgic coke plant,,,,Refinery,Processing,"Metallurgical coke, methanol, tar oil, benzene",,,,,,,,China
COM01394.00,Yanzhou Shandong Area,The Company,,,Region,Coal,Thermal coal,Underground,,,,,,,China
COM01395.00,Yarrabee,,,,Mine,Coal,Semi-anthracite pulverised coal injection (PCI) coal,Open cut,,,,,,,Australia
COM01396.00,Yarwun,Comalco Alumina Refinery,,,Refinery,Processing,Alumina,,2004.0,,,,,,Australia
COM01397.00,Yatela,,,,Mine,Gold,Gold,Heap leaching plant,,,,,,,Mali
COM01398.00,Yauli,Yauli UEA,,,Mine,Zinc,"Zinc, Silver, Lead, Copper","Open pit, Underground",,,,,,,Peru
COM01399.00,Yauricocha,,,,Mine,Zinc,"Silver, Gold, Zinc, Lead, Copper",Underground,1948.0,,,,,,Peru
COM01400.00,Yenakiieve Steel,PrJSC Yenakiieve Iron and Steel Works,,,"Refinery, Smelter",Processing,"Iron, Steel",,,,,,,,Ukraine
COM01401.00,Yilgarn Project,,,,Mine,Iron,Iron,,,,,,,,Australia
COM01402.00,Yintai Inner Mongolia,,,,Mine,Coal,Coal,,,,,,,,China
COM01403.00,Yixingzhai,"Shanxi Zijin Yixingzhai, Fanshi Yixingzhai Gold Mining Company Limited, Shanxi Zijin",,,Mine,Gold,"Gold, Silver",Underground,,,,,,,China
COM01404.00,Yubileyno-Snegirikhinsky,,,,Mine,Copper,"Copper, Zinc, Gold, Silver",,,2016.0,,,,,Kazakhstan
COM01405.00,Yueyang,"Fujian Wuping Zijin Mining Company Limited, Wuping Zijin",,,Mine,Silver,Silver,,,,,,,,China
COM01406.00,Yunnan Huaxi,"Yunnan Huaxi Mining Company Limited, Yuanyang Huaxi",,,Mine,Silver,Silver,,,,,,,,China
COM01407.00,Yuzhkuzbassugol,,,,Mine,Coal,Metallurgical coal,,,,,,,,Russian Federation
COM01408.00,Yuzhnaya,,,,Mine,Coal,Coking coal,Underground,,,,,,,Russian Federation
COM01409.00,Zafranal,,,,Mine,Other mine,"Gold, Copper",,,,,,,,Peru
COM01410.00,Zaldivar,,,,Mine,Copper,"Copper, Copper cathodes",,,,,,,,Chile
COM01411.00,Zaporizhia Coke,PrJSC Zaporozhcoke,,,Refinery,Processing,Coke,,,,,,,,Ukraine
COM01412.00,Zaporizhstal,Zaporizhstal Group,,,Smelter,Processing,Steel,Blast furnace,,,,,,,Ukraine
COM01413.00,Zaporozhye Alumina Refinery,,,,Refinery,Processing,Alumina,,,,,,,,Ukraine
COM01414.00,Zaragoza steel plant,,,,"Smelter, Refinery",Processing,"Steel, steel rebar, merchant bar","Electric arc furnace, continuous caster, rolling mill",,,,,,,Spain
COM01415.00,Zarechnaya,North-Polysaevskaya,,,Mine,Coal,Coal,Underground,1953.0,,,,,,Russian Federation
COM01416.00,Zawar,,,,Mine,Zinc,"Lead, Zinc",Underground,,,,,,,India
COM01417.00,Zenica steel plant,,,,"Smelter, Refinery",Processing,"Steel, long steel, forged steel","Coke oven batteries, sinter plant, electric arc furnace, blast furnace, basic oxygen converter, continuous caster, ingot caster, rolling mills, forge shop, power plant",,,,,,,Bosnia and Herzegovina
COM01418.00,Zeravshan,"JV Zeravshan LLC, ZGC",,,Mine,Gold,Gold,"Open Pit, Underground",2007.0,,,,,,Tajikistan
COM01419.00,Zhaolou,"Heze Nenghua, Heze Neng Hua Company Ltd.",,,Mine,Coal,Coking coal,Underground,2009.0,,,,,,China
COM01420.00,Zhengzhou Institute,Research Institute,,,"Refinery, Smelter",Processing,"Alumina, Aluminium",,,,,,,,China
COM01421.00,Zhezkazgan Annensky,Annensky,,,Mine,Copper,"Copper, Silver",,,,,,,,Kazakhstan
COM01422.00,Zhezkazgan East and West,,,,Mine,Copper,"Copper, Silver",,,,,,,,Kazakhstan
COM01423.00,Zhezkazgan North,,,,Mine,Copper,"Copper, Silver",,,,,,,,Kazakhstan
COM01424.00,Zhezkazgan Smelter,,,,Smelter,Processing,"Copper cathodes, Copper rod",,,,,,,,Kazakhstan
COM01425.00,Zhezkazgan South and Stepnoy,,,,Mine,Copper,"Copper, Silver",,,,,,,,Kazakhstan
COM01426.00,Zhezkazgan Zhomart,Zhomart,,,Mine,Copper,"Copper, Silver",,,,,,,,Kazakhstan
COM01427.00,Zhongzhou Aluminum,"Zhongzhou branch, Chalco Zhongzhou",,,Refinery,Processing,Alumina,,1993.0,,,,,,China
COM01428.00,Zhunge’er Mines,Shenhua Zhunge’er Energy Co.,,,Mine,Coal,"Coal, Long flame coal",Open pit,,,,,,,China
COM01429.00,Zibulo,Zondagsfontein,,,Mine,Coal,Thermal coal,,,,,,,,South Africa
COM01430.00,Zijinshan,Fujian Zijinshan,,,Mine,Gold,"Gold, Copper, Copper cathodes, Silver",Open Pit,1980.0,,,,30.0,,China
COM01431.00,Zincor,,,,Refinery,Processing,Zinc,,,,,,,,South Africa
COM01432.00,Zinkgruvan,,,,Mine,Zinc,"Lead, Silver, Copper, Zinc",,1857.0,,,,,,Sweden
COM01433.00,Zondernaam,,,,Mine,Other mine,PGM,,,,Project,2018.0,,,South Africa
COM01434.00,Zululand Anthracite Collieries,,,,Mine,Coal,Thermal coal,,,,,,,,South Africa
COM01435.00,Zunyi,"Zunyi Alumina, Zunyi Aluminum",,,"Mine, Refinery, Smelter",Aluminium,"Bauxite, Alumina, Aluminium","Open pit, Underground",,,active,2019.0,,,China
COM00007.01,AGA Mineracao,,Cuiaba,,Mine,Gold,Gold,Underground,,,,,,,Brazil
COM00007.02,AGA Mineracao,,Lamego,,Mine,Gold,Gold,Underground,,,,,,,Brazil
COM00007.03,AGA Mineracao,,Corrego do Sitio 1,,Mine,Gold,Gold,"Open pit, Underground",1989.0,,,,,,Brazil
COM00007.04,AGA Mineracao,,Corrego do Sitio 2,,Mine,Gold,Gold,"Open pit, Underground",1989.0,,,,,,Brazil
COM00009.01,Ahafo,,Ahafo South,,Mine,Gold,Gold,"Open pit, Underground",,,,,,,Ghana
COM00009.02,Ahafo,,Ahafo North,,Mine,Gold,Gold,,,,,,,,Ghana
COM00010.01,AHMSA Monclova Steel Plant,,AHMSA Monclova Steel Plant 1,,"Smelter, Refinery",Processing,Crude Steel,,,,,,,,Mexico
COM00010.02,AHMSA Monclova Steel Plant,,AHMSA Monclova Steel Plant 2,,"Smelter, Refinery",Processing,Crude Steel,,,,,,,,Mexico
COM00024.01,Alpamarca,,Rio Pallanga,,Mine,Silver,,Underground,,,,,,,Peru
COM00024.02,Alpamarca,,Alpamarca,,Mine,Silver,,Open pit,,,,,,,Peru
COM00024.03,Alpamarca,,Romina-Puagjanca,,Mine,Silver,,,,,,,,,Peru
COM00038.01,Amurugol AO,,Erkovetskiy,,Mine,Coal,Coal,Open pit,,,,,,,Russian Federation
COM00038.02,Amurugol AO,,Severo-Vostochniy,,Mine,Coal,Coal,Open pit,,,,,,,Russian Federation
COM00049.01,Antapaccay,,Tintaya,,Mine,Copper,Copper,,,2012.0,,,,,Peru
COM00049.02,Antapaccay,,Coroccohuayco,,Mine,Copper,Copper,,,,,,,,Peru
COM00055.01,Anyuan,,Anyuan,,Mine,Coal,Thermal coal,,2004.0,,,,,,China
COM00055.02,Anyuan,,Zhuanlongwan,,Mine,Coal,Thermal coal,,2016.0,,,,,,China
COM00061.01,ArcelorMittal Gipuzkoa,,Olaberria,,"Smelter, Refinery",Processing,"Electric arc furnace, continuous casters, section rolling mill",,,,,,,,Spain
COM00061.02,ArcelorMittal Gipuzkoa,,Bergara,,"Smelter, Refinery",Processing,"Electric arc furnace, continuous casters, rolling mill",,,,,,,,Spain
COM00061.03,ArcelorMittal Gipuzkoa,,Zumarraga,,"Smelter, Refinery",Processing,"Electric arc furnace, continuous casters, wire rod rolling mill, bar rolling mill",,,,,,,,Spain
COM00070.01,Arvida,,Arvida AP60,,Smelter,Processing,Aluminium high purity,,,,,,,,Canada
COM00070.02,Arvida,,Arvida,,Smelter,Processing,Aluminium,,,,,,,,Canada
COM00086.01,Bakan,,Bakan,,Mine,Gold,Gold,Heap leaching plant,2013.0,,,,,,Indonesia
COM00086.02,Bakan,,North Lanut,,Mine,Gold,Gold,Heap leaching plant,2004.0,,,,,,Indonesia
COM00087.01,Balangan,,PT Semesta Centramas (SCM),,Mine,Coal,Coal,,,,,,,,Indonesia
COM00087.02,Balangan,,PT Laskar Semesta Alam (LSA),,Mine,Coal,Coal,,,,,,,,Indonesia
COM00087.03,Balangan,,PT Paramitha Cipta Sarana (PCS),,Mine,Coal,Coal,,,,,,,,Indonesia
COM00095.01,Baotou Mines,,Shuiquan,Shuiquan Open-cut Mine,Mine,Coal,Coal,,,,,,,,China
COM00095.02,Baotou Mines,,Adaohai,,Mine,Coal,Coal,,,,,,,,China
COM00095.03,Baotou Mines,,Lijiahao,,Mine,Coal,Coal,,,,,,,,China
COM00098.01,Barberton,,Fairview,,Mine,Gold,Gold,,,,,,,,South Africa
COM00098.02,Barberton,,Sheba,,Mine,Gold,Gold,,,,,,,,South Africa
COM00098.03,Barberton,,Consort,,Mine,Gold,Gold,,,,,,,,South Africa
COM00106.01,Bauxite Company of Guyana,,Linden,,Mine,Aluminium,Bauxite,,,,,,,,Guyana
COM00106.02,Bauxite Company of Guyana,,Kwakwani,,Mine,Aluminium,Bauxite,,,,,,,,Guyana
COM00106.03,Bauxite Company of Guyana,,Ituni,,Mine,Aluminium,Bauxite,,,,,,,,Guyana
COM00125.01,Berezovskaya,,Pervomayskaya,,Mine,Coal,Metallurgical coal,,1975.0,,,,,,Russian Federation
COM00129.01,Bharat Coking Coal Limited,,Barora,"Muraidih, Phularitand, Damod, Madhuband",Mine,Coal,Coal,"Open pit, Underground",,,,,,,India
COM00129.02,Bharat Coking Coal Limited,,Block II,"Block 2, Nudkhurkee, Benedih, Jamunia,",Mine,Coal,"Coking coal, Steam coal",,,,,,,,India
COM00129.03,Bharat Coking Coal Limited,,Govindpur,"Katrasgarh, Maheshpur, Kharkhari, Nawagarh, Tundoo",Mine,Coal,Coal,,,,,,,,India
COM00129.04,Bharat Coking Coal Limited,,Katras,"Salanpur, Angarapathra – Ramkanali, West Mudidih-Keshalpur, Gaslitand Katras Chaitudih",Mine,Coal,Coal,"Open pit, Underground",,,,,,,India
COM00129.05,Bharat Coking Coal Limited,,Sijua,"Mudidih, Kankanee, Loyabad, Bansdeopur, Sendra Bansjora, Tetulmari, Nichitpur",Mine,Coal,Coal,,,,,,,,India
COM00129.06,Bharat Coking Coal Limited,,Kusunda,"East Bassuriya, Gondudih Khas Kusunda, New Godhar Kusunda Alkusa, Dhansar Industry, Ena",Mine,Coal,Coal,,,,,,,,India
COM00129.07,Bharat Coking Coal Limited,,PB Area,"Putkee Balihari Project, P.B.Project, KB.10/12, Bhagaband, Gopalichak, Kenduadia",Mine,Coal,Coal,,,,,,,,India
COM00129.08,Bharat Coking Coal Limited,,WJ Area,,Mine,Coal,Coal,,,,,,,,India
COM00129.09,Bharat Coking Coal Limited,,Bastacolla,,Mine,Coal,Coal,,,,,,,,India
COM00129.10,Bharat Coking Coal Limited,,Lodna,,Mine,Coal,Coal,,,,,,,,India
COM00129.11,Bharat Coking Coal Limited,,EJ Area,,Mine,Coal,Coal,,,,,,,,India
COM00129.12,Bharat Coking Coal Limited,,Canch/Victoria,,Mine,Coal,Coal,,,,,,,,India
COM00134.01,Binungan,,Site Binungan,,Mine,Coal,Coal,,,,,,,,Indonesia
COM00134.02,Binungan,,Site Binungan 2,,Mine,Coal,Coal,,,,,,,,Indonesia
COM00134.03,Binungan,,Binungan,,Mine,Coal,Coal,,,,,,,,Indonesia
COM00139.01,Black Mountain,,Black Mountain,,Mine,Other (poly)-metallic,"Zinc, Copper, Lead, Silver",Underground,,,,,,,South Africa
COM00139.02,Black Mountain,,Gamsberg,,Mine,Other (poly)-metallic,"Zinc, Copper, Lead, Silver",Open pit,2019.0,,,,,,South Africa
COM00141.01,Black Thunder,,Black Thunder,,Mine,Coal,Thermal coal,,,,,,,,United States of America
COM00141.02,Black Thunder,,Jacobs Ranch,,Mine,Coal,Thermal coal,,,,,,,,United States of America
COM00148.01,Bluegrass,,Freedom,,Mine,Coal,Thermal coal,Underground,,,,,,,United States of America
COM00148.02,Bluegrass,,Patriot,,Mine,Coal,Thermal coal,Surface,,,,,,,United States of America
COM00181.01,Burbanks,,Coogee,,Mine,Gold,Gold,,,,,,,,Australia
COM00181.02,Burbanks,,Wattle Dam,,Mine,Gold,Gold,Underground,,,,,,,Australia
COM00188.01,Bystrinsky GOK,,Verkhneildikansky,,Mine,Copper,,Open pit,,,,,,,Russian Federation
COM00188.02,Bystrinsky GOK,,Bystrinsky-2,,Mine,Copper,,Open pit,,,,,,,Russian Federation
COM00190.01,Cadia,,Cadia Hill,,Mine,Gold,,,,,,,,,Australia
COM00190.02,Cadia,,Ridgeway,,Mine,Gold,,,,,,,,,Australia
COM00190.03,Cadia,,Cadia East,,Mine,Gold,,,,,,,,,Australia
COM00190.04,Cadia,,Cadia Valley Operations,,Mine,Gold,,,,,,,,,Australia
COM00191.01,Cadiz,,Sandy Ridge,,Mine,Coal,Coal,,,,,,,,United States of America
COM00191.02,Cadiz,,Harrison,"Harrison Resources, Harrison Mining Complex",Mine,Coal,Coal,,,,,,,,United States of America
COM00191.03,Cadiz,,Daron,,Mine,Coal,Coal,,,,,,,,United States of America
COM00191.04,Cadiz,,Harrah,,Mine,Coal,Coal,,,,,,,,United States of America
COM00197.01,Candelaria,,La Espanola,,Mine,Copper,Copper,,,,,,,,Chile
COM00197.02,Candelaria,,Ojos del Salado,,Mine,Copper,Copper,Underground,1929.0,,,,,63.94102,Chile
COM00201.01,Capcoal,,German Creek,,Mine,Coal,"Metallurgical coal, Thermal coal",,,,,,,,Australia
COM00201.02,Capcoal,,Grasstree,,Mine,Coal,Metallurgical coal,,,,,,,,Australia
COM00205.01,Carlin,,Gold Quarry,,Mine,Gold,Gold,Open pit,,,,,,,United States of America
COM00205.02,Carlin,,Emigrant,Rain,Mine,Gold,Gold,Open pit,,2018.0,,,,,United States of America
COM00205.03,Carlin,,Chukar,,Mine,Gold,Gold,Underground,,,,,,,United States of America
COM00205.04,Carlin,,Exodus,,Mine,Gold,Gold,Underground,,,,,,,United States of America
COM00205.05,Carlin,,Pete Bajo,,Mine,Gold,Gold,Underground,,,,,,,United States of America
COM00205.06,Carlin,,Leeville,,Mine,Gold,Gold,Underground,,,,,,,United States of America
COM00205.07,Carlin,,Carlin East,,Mine,Gold,Gold,Underground,,,,,,,United States of America
COM00205.08,Carlin,,Deep Post,,Mine,Gold,Gold,Underground,,,,,,,United States of America
COM00208.01,Carosue Dam,,Karari,,Mine,Gold,Gold,,,,,,,,Australia
COM00208.02,Carosue Dam,,Dervish,,Mine,Gold,Gold,,,,,,,,Australia
COM00210.01,Casa de Pedra,,Pires,,Concentrator,Iron,Iron,,,,,,,,Brazil
COM00210.02,Casa de Pedra,,Engenho,,Mine,Iron,Iron,Open pit,1950.0,,,,,,Brazil
COM00220.01,Centinela,,Esperanza,,Mine,Copper,Copper,,,,,,,,Chile
COM00220.02,Centinela,,El Tesoro,,Mine,Copper,Copper,,,,,,,,Chile
COM00221.01,Central Coalfields Limited,,Govindpur project,,Mine,Coal,Coal,,,,,,,,India
COM00221.02,Central Coalfields Limited,,Kathara,,Mine,Coal,Coal,,,,,,,,India
COM00221.03,Central Coalfields Limited,,Karma,,Mine,Coal,Coal,,,,,,,,India
COM00221.04,Central Coalfields Limited,,Kantaghar,,Mine,Coal,Coal,,,,,,,,India
COM00221.05,Central Coalfields Limited,,Religara,,Mine,Coal,Coal,,,,,,,,India
COM00221.06,Central Coalfields Limited,,Birsa,,Mine,Coal,Coal,,,,,,,,India
COM00221.07,Central Coalfields Limited,,Kedla,,Mine,Coal,Coal,Underground,,,,,,,India
COM00221.08,Central Coalfields Limited,,Kocp,,Mine,Coal,Coal,,,,,,,,India
COM00221.09,Central Coalfields Limited,,Tapin North,,Mine,Coal,Coal,,,,,,,,India
COM00221.10,Central Coalfields Limited,,BGR,,Mine,Coal,Coal,,,,,,,,India
COM00221.11,Central Coalfields Limited,,Rajrappa,,Mine,Coal,Coal,,,,,,,,India
COM00221.12,Central Coalfields Limited,,Piparwar,,Mine,Coal,Coal,,,,,,,,India
COM00221.13,Central Coalfields Limited,,Ashoka,,Mine,Coal,Coal,,,,,,,,India
COM00221.14,Central Coalfields Limited,,Amlo,,Mine,Coal,Coal,,,,,,,,India
COM00221.15,Central Coalfields Limited,,Tarmi,,Mine,Coal,Coal,,,,,,,,India
COM00221.16,Central Coalfields Limited,,Kargali,,Mine,Coal,Coal,,,,,,,,India
COM00221.17,Central Coalfields Limited,,Amrapali,,Mine,Coal,Coal,,,,,,,,India
COM00221.18,Central Coalfields Limited,,Magadh 1,,Mine,Coal,Coal,,,,,,,,India
COM00221.19,Central Coalfields Limited,,Magadh 2,,Mine,Coal,Coal,,,,,,,,India
COM00221.20,Central Coalfields Limited,,Giridih,,Mine,Coal,Coal,,,,,,,,India
COM00222.01,Central GOK,,Hleyevatskyi,,Mine,Iron,Iron,Open pit,,,,,,,Ukraine
COM00222.02,Central GOK,,Petrovskyi,,Mine,Iron,Iron,Open pit,,,,,,,Ukraine
COM00222.03,Central GOK,,Artyomovskyi,,Mine,Iron,Iron,Open pit,,,,,,,Ukraine
COM00222.04,Central GOK,,Ordzhonikidze,,Mine,Iron,Iron,Open pit,,,,,,,Ukraine
COM00223.01,Central Murchison Gold Project,,Meekatharra Gold Operations,,Mine,Gold,Gold,,,,,,,,Australia
COM00223.02,Central Murchison Gold Project,,Cue Gold Operations,,Mine,Gold,Gold,,,,,,,,Australia
COM00227.01,Cerro de Pasco,,Paragsha,,Mine,Zinc,,Underground,,,,,,,Peru
COM00227.02,Cerro de Pasco,,Raúl Rojas,Tajo Raúl Rojas,Mine,Zinc,,Open pit,,,,,,,Peru
COM00227.03,Cerro de Pasco,,Vinchos,,Mine,Zinc,,,,,,,,,Peru
COM00227.04,Cerro de Pasco,,San Sebastian,,Mine,Zinc,,,,,,,,,Peru
COM00230.01,Cerro Negro,,Euroka,,Mine,Gold,Gold,Underground,,,,,,,Argentina
COM00230.02,Cerro Negro,,Mariana Central,,Mine,Gold,Gold,Underground,,,,,,,Argentina
COM00230.03,Cerro Negro,,Mariana Norte,,Mine,Gold,Gold,Underground,,,,,,,Argentina
COM00230.04,Cerro Negro,,Emilia,,Mine,Gold,Gold,Underground,,,,,,,Argentina
COM00230.05,Cerro Negro,,San Marcos,,Mine,Gold,Gold,Underground,,,,,,,Argentina
COM00242.01,Chanderiya Smelter,,Pyrometallurgical lead-zinc smelter,,Smelter,Processing,"Lead, Zinc",,,,,,,,India
COM00242.02,Chanderiya Smelter,,First hydrometallurgical zinc smelter,,Smelter,Processing,Zinc,,,,,,,,India
COM00242.03,Chanderiya Smelter,,Second hydrometallurgical zinc smelter,,Smelter,Processing,Zinc,,,,,,,,India
COM00242.04,Chanderiya Smelter,,Lead smelter,,Smelter,Processing,"Lead, Zinc",,,,,,,,India
COM00250.01,Chibuluma South,,Chifupu,,Mine,Copper,Copper,,,,,,,,Zambia
COM00250.02,Chibuluma South,,Chibuluma South,,Mine,Copper,Copper,,,,,,,,Zambia
COM00257.01,Chungar,,Animon,,Mine,Zinc,,Underground,,,,,,,Peru
COM00257.02,Chungar,,Islay,,Mine,Zinc,,Underground,,,,,,,Peru
COM00257.03,Chungar,,Islay mine processed at Cerro de Pasco,,Mine,Zinc,,Underground,,,,,,,Peru
COM00263.01,Cliffs Logan County Coal,,Powellton,,Mine,Coal,Metallurgical coal,Underground,2008.0,,,,,,United States of America
COM00263.02,Cliffs Logan County Coal,,Lower War Eagle,,Mine,Coal,Metallurgical coal,Underground,2012.0,,,,,,United States of America
COM00263.03,Cliffs Logan County Coal,,The Toney Fork,,Mine,Coal,Thermal coal,Open pit,2005.0,,,,,,United States of America
COM00272.01,Codelco Norte,,Chuquicamata,División Chuquicamata,Mine,Copper,"Copper, Copper cathodes, Gold, Silver",Open pit,1997.0,,,,,,Chile
COM00272.02,Codelco Norte,,Radomiro Tomic,División Radomiro Tomic,Mine,Copper,"Copper, Copper cathodes",Open pit,1915.0,,,,,,Chile
COM00274.01,Coermotibo and Onverdacht,,Coermotibo,,Mine,Aluminium,Bauxite,Open pit,,,,,,,Suriname
COM00274.02,Coermotibo and Onverdacht,,Onverdacht,,Mine,Aluminium,Bauxite,Open pit,,,,,,,Suriname
COM00276.01,Collahuasi,,Rosario,,Mine,Copper,Copper,Open pit,,,,,,,Chile
COM00276.02,Collahuasi,,Ujina,,Mine,Copper,Copper,Open pit,,,,,,,Chile
COM00285.01,Cooke,,Cooke Shaft 1,,Mine,Gold,Gold,Underground,,,,,,,South Africa
COM00285.02,Cooke,,Cooke Shaft 2,,Mine,Gold,Gold,Underground,,,,,,,South Africa
COM00285.03,Cooke,,Cooke Shaft 3,,Mine,Gold,Gold,Underground,,,,,,,South Africa
COM00285.04,Cooke,,Cooke Shaft 4,,Mine,Gold,Gold,Underground,,,,,,,South Africa
COM00293.01,Corridor G,,Job 21,Hobet 21,Mine,Coal,Coal,,,,,,,,United States of America
COM00293.02,Corridor G,,Hill Fork,,Mine,Coal,Coal,,,,,,,,United States of America
COM00294.01,Cortez,,Pipeline,,Mine,Gold,Gold,Open pit,,,,,,,United States of America
COM00294.02,Cortez,,Cortez Hills,,Mine,Gold,Gold,"Open pit, Underground",,,,,,,United States of America
COM00312.01,Darby,,Darby Fork,,Mine,Coal,,,,,,,,,United States of America
COM00312.02,Darby,,Powell Mountain,,Mine,Coal,,,,,,,,,United States of America
COM00314.01,Darling Range Mines,,Huntly,,Mine,Aluminium,Bauxite,Open pit,,,,,,,Australia
COM00314.02,Darling Range Mines,,Willowdale,,Mine,Aluminium,Bauxite,Open pit,,,,,,,Australia
COM00317.01,Datong Coal Industry,,Xinzhou Kiln,,Mine,Coal,Coal,Underground,2006.0,,,,,,China
COM00317.02,Datong Coal Industry,,Meiyukou,,Mine,Coal,Coal,Underground,,,,,,,China
COM00317.03,Datong Coal Industry,,Yanzishan,,Mine,Coal,Coal,Underground,,,,,,,China
COM00317.04,Datong Coal Industry,,Silaogou,,Mine,Coal,Coal,Underground,,,,,,,China
COM00318.01,Datun,,Yaoqiao,,Mine,Coal,Coal,Underground,,,,,,,China
COM00318.02,Datun,,Kongzhuang,,Mine,Coal,Coal,Underground,,,,,,,China
COM00318.03,Datun,,Xuzhuang,,Mine,Coal,Coal,Underground,,,,,,,China
COM00318.04,Datun,,Longdong,,Mine,Coal,Coal,Underground,,,,,,,China
COM00327.01,DeGrussa,,DeGrussa,,Mine,Copper,"Copper, Gold",,,,,,,,Australia
COM00327.02,DeGrussa,,Monty,,Mine,Copper,"Copper, Gold",,,,,,,,Australia
COM00345.01,Drummond Cesar,,La Loma,,Mine,Coal,Coal,Open pit,,,,,,,Colombia
COM00345.02,Drummond Cesar,,El Descanso,,Mine,Coal,Coal,Open pit,,,,,,,Colombia
COM00345.03,Drummond Cesar,,Pribbenow,,Mine,Coal,Coal,Open pit,,,,,,,Colombia
COM00346.01,DTEK Dobropolyeugol,,Dobropilske,Dobropilska,Mine,Coal,Coal,Underground,,,,,,,Ukraine
COM00346.02,DTEK Dobropolyeugol,,Bilozerske,Bilozerskaya,Mine,Coal,Coal,Underground,,,,,,,Ukraine
COM00348.01,DTEK Pavlohradcoal,,Ternivske,,Mine,Coal,Coal,,,,,,,,Ukraine
COM00348.02,DTEK Pavlohradcoal,,Pavlogradske,Pavlohradska,Mine,Coal,Coal,Underground,,,,,,,Ukraine
COM00348.03,DTEK Pavlohradcoal,,Geroiv Kosmosu,Heroes of Space,Mine,Coal,Coal,Underground,,,,,,,Ukraine
